id,address,city,latitude,longitude,name,zip_code,state
2686,4310 Union Deposit Rd,Harrisburg,40.279585,-76.812669,Arby's,17111,PA
2687,4310 Union Deposit Rd,Harrisburg,40.279585,-76.812669,Arby's,17111,PA
2688,428 Beall Avenue,Wooster,40.803141,-81.934837,Arby's,44691,OH
2689,401 Robert St N,Saint Paul,44.948201,-93.092676,Arby's,55101,MN
2690,2812 W 26th St,Erie,42.089303,-80.135565,Arby's,16506,PA
2691,1748 E Isaacs Ave,Walla Walla,46.075014,-118.311063,Burger King,99362,WA
2692,7441 S Hosmer St,Tacoma,47.189191,-122.460926,Burger King,98408,WA
2693,1426 Bickford Ave,Snohomish,47.930048,-122.100946,Burger King,98290,WA
2694,14893 4th Ave SW,Seattle,47.469606,-122.338919,Burger King,98166,WA
2695,2021 Rainier Ave S,Seattle,47.585305,-122.303438,Burger King,98144,WA
2696,3003 Ocean Beach Hwy,Longview,46.147527,-122.962214,Burger King,98632,WA
2697,2461 S Maiers Rd,Moses Lake,47.102742,-119.249674,Burger King,98837,WA
2698,4830 Yelm Hwy SE,Lacey,46.996547,-122.822565,Burger King,98503,WA
2699,1306 Basin St SW,Ephrata,47.307533,-119.561141,Burger King,98823,WA
2700,1306 Basin St SW,Ephrata,47.307533,-119.561141,Burger King,98823,WA
2701,129 Kirkland Rd,Chehalis,46.605372,-122.904392,Burger King,98532,WA
2702,5754 Santa Teresa Blvd,San Jose,37.23929,-121.852348,Little Caesar's Pizza,95123,CA
2703,1391 N Bridge St,Chillicothe,39.363097,-82.975438,Panera Bread,45601,OH
2704,6220 East Fwy,Houston,29.773526,-95.307955,Burger King,77020,TX
2705,9519 Westheimer Rd,Houston,29.736929,-95.532705,Burger King,77063,TX
2706,7406 Fondren Rd,Houston,29.699264,-95.517227,Burger King,77074,TX
2707,7406 Fondren Rd,Houston,29.699264,-95.517227,Burger King,77074,TX
2708,8404 Highway 6 S,Houston,29.688837,-95.644394,Burger King,77083,TX
2709,151 E Main St,Mabank,32.330925,-96.112072,Burger King,75156,TX
2710,101 N Kaufman St,Ennis,32.329153,-96.624465,Burger King,75119,TX
2711,1135 N Yarbrough Dr,El Paso,31.754262,-106.344422,Burger King,79925,TX
2712,6085 Montana Ave,El Paso,31.785568,-106.413835,Burger King,79925,TX
2713,10115 Rushing Rd,El Paso,31.904294,-106.422444,Burger King,79924,TX
2714,7300 S Cockrell Hill Rd,Dallas,32.658567,-96.890792,Burger King,75236,TX
2715,3020 W Mockingbird Ln,Dallas,32.83151,-96.839707,Burger King,75235,TX
2716,3629 Forest Ln,Dallas,32.909672,-96.857522,Burger King,75234,TX
2717,3100 Boca Chica Blvd,Brownsville,25.921239,-97.473976,Burger King,78521,TX
2718,713 N Bell Blvd,Cedar Park,30.517742,-97.828697,Burger King,78613,TX
2719,3745 N Josey Ln,Carrollton,33.012773,-96.887404,Burger King,75007,TX
2720,1801 S State Highway 121,Bonham,33.552932,-96.209495,Burger King,75418,TX
2721,1880 Metropolitan Pkwy SW,Atlanta,33.7031,-84.407619,KFC - Kentucky Fried Chicken,30315,GA
2722,1107 E Ennis Ave,Ennis,32.333552,-96.616592,Taco Bell,75119,TX
2723,1107 E Ennis Ave,Ennis,32.333552,-96.616592,Taco Bell,75119,TX
2724,1107 E Ennis Ave,Ennis,32.333552,-96.616592,Taco Bell,75119,TX
2725,91 S Americas Ave,El Paso,31.680665,-106.313785,Taco Bell,79907,TX
2726,9159 Dyer St,El Paso,31.872382,-106.426598,Taco Bell,79924,TX
2727,6000 N Mesa St,El Paso,31.829729,-106.527944,Taco Bell,79912,TX
2728,1401 S Dumas Ave,Dumas,35.850968,-101.973341,Taco Bell,79029,TX
2729,1955 S Buckner Blvd,Dallas,32.746076,-96.683491,Taco Bell,75217,TX
2730,2245 W Northwest Hwy,Dallas,32.863738,-96.895962,Taco Bell,75220,TX
2731,1810 Veterans Blvd,Del Rio,29.380648,-100.904813,Taco Bell,78840,TX
2732,11829 Abrams Rd,Dallas,32.91046,-96.735539,Taco Bell,75243,TX
2733,5530 Everhart Rd,Corpus Christi,27.707568,-97.388725,Taco Bell,78411,TX
